Symbol	Timeframes	DateTime	Open	High	Low	Close	BaseReturn	MidReturn	HigherReturn	BaseMidCorr	BaseHigherCorr	MidHigherCorr	ZScore	SignalType	CorrelationState	PostSignal1Bar(%)	PostSignal5Bars(%)	PostSignal10Bars(%)
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.04.08 15:00	3017.59000	3018.52000	3014.34000	3017.02000	-0.48000	1.56000	0.00000	0.000	0.000	0.000	-0.573	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.04.08 15:05	3017.12000	3018.67000	3014.19000	3018.42000	1.40000	1.56000	0.00000	0.000	0.000	0.000	0.537	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.04.08 15:10	3018.40000	3019.36000	3015.31000	3017.84000	-0.58000	1.56000	0.00000	0.000	0.000	0.000	-0.574	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.04.08 15:15	3017.51000	3017.51000	3014.31000	3014.49000	-3.35000	-1.08000	0.00000	0.000	0.000	0.000	-2.111	Divergence Warning	Diverging	-0.28	-0.25	-0.25
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.04.08 15:20	3013.35000	3013.65000	3005.76000	3005.90000	-8.59000	-1.08000	0.00000	0.000	0.000	0.000	-3.674	Divergence Warning	Diverging	0.12	0.03	0.42
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.04.08 15:25	3005.90000	3009.73000	3003.31000	3009.65000	3.75000	-1.08000	0.00000	0.000	0.000	0.000	1.505	Divergence Warning	Diverging	0.09	-0.20	0.37
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.04.08 15:30	3009.74000	3012.84000	3006.80000	3012.31000	2.66000	-4.37000	0.00000	0.000	0.000	0.000	1.027	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.04.08 15:35	3012.34000	3012.82000	3009.71000	3010.92000	-1.39000	-4.37000	0.00000	0.000	0.000	0.000	-0.674	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.04.08 15:40	3010.93000	3011.08000	3006.91000	3007.03000	-3.89000	-4.37000	0.00000	0.000	0.000	0.000	-1.590	Divergence Warning	Diverging	-0.01	0.00	0.18
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.04.08 15:45	3007.05000	3008.55000	3005.35000	3006.69000	-0.34000	-1.27000	0.00000	0.000	0.000	0.000	-0.143	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.04.08 15:50	3006.52000	3007.38000	3002.73000	3003.58000	-3.11000	-1.27000	0.00000	0.000	0.000	0.000	-1.196	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.04.08 15:55	3003.56000	3005.62000	3002.44000	3002.60000	-0.98000	-1.27000	0.00000	0.000	0.000	0.000	-0.319	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.04.08 16:00	3002.55000	3005.56000	3002.55000	3004.95000	2.35000	4.17000	0.00000	0.000	0.000	0.000	0.955	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.04.08 16:05	3004.75000	3009.02000	3004.65000	3006.99000	2.04000	4.17000	0.00000	0.000	0.000	0.000	0.802	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.04.08 16:10	3006.71000	3020.38000	3006.23000	3018.42000	11.43000	4.17000	0.00000	0.000	0.000	0.000	3.367	Divergence Warning	Diverging	0.08	-0.26	-0.12
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.04.08 16:15	3018.52000	3022.73000	3016.31000	3020.70000	2.28000	4.89000	0.00000	0.000	0.000	0.000	0.584	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.04.08 16:20	3020.89000	3021.76000	3014.90000	3018.05000	-2.65000	4.89000	0.00000	0.000	0.000	0.000	-0.891	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.04.08 16:25	3018.05000	3018.69000	3013.26000	3013.74000	-4.31000	4.89000	0.00000	0.000	0.000	0.000	-1.303	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.04.08 16:30	3013.19000	3017.12000	3011.99000	3012.39000	-1.35000	-3.15000	0.00000	0.000	0.000	0.000	-0.414	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.04.08 16:35	3012.26000	3012.26000	3006.70000	3010.56000	-1.83000	-3.15000	0.00000	0.000	0.000	0.000	-0.539	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.04.08 16:40	3010.65000	3010.65000	3006.34000	3006.77000	-3.79000	-3.15000	0.00000	0.000	0.000	0.000	-1.039	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.04.08 16:45	3006.78000	3008.44000	3004.93000	3005.91000	-0.86000	-1.37000	0.00000	0.000	0.000	0.000	-0.186	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.04.08 16:50	3005.67000	3010.11000	3004.13000	3010.11000	4.20000	-1.37000	0.00000	0.000	0.000	0.000	1.205	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.04.08 16:55	3009.86000	3011.83000	3009.14000	3010.40000	0.29000	-1.37000	0.00000	0.000	0.000	0.000	0.085	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.04.08 17:00	3010.55000	3014.98000	3009.30000	3014.90000	4.50000	-1.02000	0.00000	0.000	0.000	0.000	1.222	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.04.08 17:05	3014.93000	3017.84000	3013.93000	3015.01000	0.11000	-1.02000	0.00000	0.000	0.000	0.000	-0.009	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.04.08 17:10	3015.02000	3015.92000	3009.98000	3011.52000	-3.49000	-1.02000	0.00000	0.000	0.000	0.000	-0.969	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.04.08 17:15	3011.50000	3012.67000	3008.84000	3010.87000	-0.65000	0.00000	0.00000	0.000	0.000	0.000	-0.176	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.04.08 17:20	3011.06000	3014.84000	3010.12000	3010.35000	-0.52000	0.00000	0.00000	0.000	0.000	0.000	-0.101	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.04.08 17:25	3010.33000	3013.30000	3008.38000	3012.43000	2.08000	0.00000	0.00000	0.000	0.000	0.000	0.630	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.04.08 17:30	3012.82000	3014.66000	3010.39000	3013.96000	1.53000	-1.80000	0.00000	0.000	0.000	0.000	0.456	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.04.08 17:35	3013.98000	3017.53000	3013.44000	3016.01000	2.05000	-1.80000	0.00000	0.000	0.000	0.000	0.593	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.04.08 17:40	3016.06000	3016.99000	3013.61000	3013.95000	-2.06000	-1.80000	0.00000	0.000	0.000	0.000	-0.535	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.04.08 17:45	3014.08000	3018.06000	3012.94000	3016.44000	2.49000	-0.72000	0.00000	0.000	0.000	0.000	0.676	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.04.08 17:50	3016.46000	3016.46000	3009.00000	3009.30000	-7.14000	-0.72000	0.00000	0.000	0.000	0.000	-2.085	Divergence Warning	Diverging	-0.11	-0.02	-0.14
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.04.08 17:55	3009.34000	3009.49000	3005.88000	3006.14000	-3.16000	-0.72000	0.00000	0.000	0.000	0.000	-0.880	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.04.08 18:00	3006.17000	3007.92000	3004.91000	3005.80000	-0.34000	1.62000	0.00000	0.000	0.000	0.000	-0.036	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.04.08 18:05	3005.91000	3007.60000	3004.71000	3006.06000	0.26000	1.62000	0.00000	0.000	0.000	0.000	0.124	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.04.08 18:10	3006.27000	3006.32000	3002.59000	3004.46000	-1.60000	1.62000	0.00000	0.000	0.000	0.000	-0.451	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.04.08 18:15	3004.55000	3009.21000	3004.49000	3008.78000	4.32000	0.38000	0.00000	0.000	0.000	0.000	1.233	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.04.08 18:20	3008.78000	3009.79000	3006.45000	3007.54000	-1.24000	0.38000	0.00000	0.000	0.000	0.000	-0.403	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.04.08 18:25	3007.70000	3008.92000	3006.72000	3007.70000	0.16000	0.38000	0.00000	0.000	0.000	0.000	-0.003	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.04.08 18:30	3007.76000	3008.30000	3005.99000	3008.23000	0.53000	-0.26000	0.00000	0.000	0.000	0.000	0.125	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.04.08 18:35	3008.23000	3012.32000	3008.10000	3009.15000	0.92000	-0.26000	0.00000	0.000	0.000	0.000	0.252	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.04.08 18:40	3009.20000	3009.26000	3004.64000	3005.10000	-4.05000	-0.26000	0.00000	0.000	0.000	0.000	-1.335	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.04.08 18:45	3005.11000	3006.13000	3003.67000	3003.99000	-1.11000	-2.10000	0.00000	0.000	0.000	0.000	-0.208	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.04.08 18:50	3004.02000	3005.36000	3002.70000	3005.33000	1.34000	-2.10000	0.00000	0.000	0.000	0.000	0.667	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.04.08 18:55	3005.32000	3005.61000	3001.28000	3001.42000	-3.91000	-2.10000	0.00000	0.000	0.000	0.000	-1.332	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.04.08 19:00	3001.53000	3001.53000	2997.37000	2997.84000	-3.58000	3.13000	0.00000	0.000	0.000	0.000	-1.153	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.04.08 19:05	2997.75000	2997.96000	2994.47000	2996.67000	-1.17000	3.13000	0.00000	0.000	0.000	0.000	-0.264	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.04.08 19:10	2996.66000	3000.71000	2996.60000	2999.27000	2.60000	3.13000	0.00000	0.000	0.000	0.000	1.073	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.04.08 19:15	2999.40000	2999.51000	2996.10000	2996.55000	-2.72000	-2.89000	0.00000	0.000	0.000	0.000	-0.895	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.04.08 19:20	2996.56000	2998.25000	2993.94000	2995.10000	-1.45000	-2.89000	0.00000	0.000	0.000	0.000	-0.370	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.04.08 19:25	2995.11000	2995.77000	2992.43000	2994.74000	-0.36000	-2.89000	0.00000	0.000	0.000	0.000	0.063	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.04.08 19:30	2994.98000	2996.05000	2991.04000	2991.04000	-3.70000	-2.41000	0.00000	0.000	0.000	0.000	-1.188	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.04.08 19:35	2991.51000	2992.38000	2988.29000	2988.29000	-2.75000	-2.41000	0.00000	0.000	0.000	0.000	-0.755	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.04.08 19:40	2988.32000	2989.47000	2985.22000	2985.55000	-2.74000	-2.41000	0.00000	0.000	0.000	0.000	-0.768	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.04.08 19:45	2985.34000	2990.97000	2984.43000	2988.48000	2.93000	0.71000	0.00000	0.000	0.000	0.000	1.451	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.04.08 19:50	2988.41000	2989.23000	2985.44000	2986.72000	-1.76000	0.71000	0.00000	0.000	0.000	0.000	-0.383	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.04.08 19:55	2986.77000	2988.86000	2985.38000	2985.99000	-0.73000	0.71000	0.00000	0.000	0.000	0.000	0.061	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.04.08 20:00	2986.15000	2986.39000	2980.62000	2982.36000	-3.63000	0.63000	0.00000	0.000	0.000	0.000	-1.035	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.04.08 20:05	2982.34000	2984.62000	2981.40000	2983.04000	0.68000	0.63000	0.00000	0.000	0.000	0.000	0.728	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.04.08 20:10	2983.17000	2983.32000	2976.45000	2981.06000	-1.98000	0.63000	0.00000	0.000	0.000	0.000	-0.362	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.04.08 20:15	2981.16000	2984.15000	2980.82000	2982.33000	1.27000	-6.81000	0.00000	0.000	0.000	0.000	1.006	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.04.08 20:20	2982.36000	2983.13000	2978.26000	2979.58000	-2.75000	-6.81000	0.00000	0.000	0.000	0.000	-0.821	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.04.08 20:25	2979.82000	2981.70000	2975.34000	2976.59000	-2.99000	-6.81000	0.00000	0.000	0.000	0.000	-0.938	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.04.08 20:30	2976.32000	2977.63000	2974.73000	2975.94000	-0.65000	-5.96000	0.00000	0.000	0.000	0.000	0.162	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.04.08 20:35	2975.74000	2979.91000	2975.11000	2978.81000	2.87000	-5.96000	0.00000	0.000	0.000	0.000	1.691	Divergence Warning	Diverging	0.15	0.15	0.23
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.04.08 20:40	2978.77000	2983.70000	2978.15000	2983.24000	4.43000	-5.96000	0.00000	0.000	0.000	0.000	2.118	Divergence Warning	Diverging	0.11	-0.02	0.21
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.04.08 20:45	2983.21000	2986.72000	2981.77000	2986.66000	3.42000	1.47000	0.00000	0.000	0.000	0.000	1.755	Divergence Warning	Diverging	-0.05	-0.20	0.12
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.04.08 20:50	2986.71000	2987.37000	2984.72000	2985.27000	-1.39000	1.47000	0.00000	0.000	0.000	0.000	-0.273	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.04.08 20:55	2985.25000	2985.40000	2982.92000	2985.08000	-0.19000	1.47000	0.00000	0.000	0.000	0.000	0.238	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.04.08 21:00	2985.09000	2985.57000	2983.20000	2983.20000	-1.88000	-1.25000	0.00000	0.000	0.000	0.000	-0.443	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.04.08 21:05	2983.32000	2983.98000	2982.13000	2982.54000	-0.66000	-1.25000	0.00000	0.000	0.000	0.000	0.097	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.04.08 21:10	2982.51000	2985.00000	2979.35000	2980.72000	-1.82000	-1.25000	0.00000	0.000	0.000	0.000	-0.443	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.04.08 21:15	2980.59000	2985.47000	2979.99000	2983.72000	3.00000	-1.10000	0.00000	0.000	0.000	0.000	1.549	Divergence Warning	Diverging	0.05	0.10	0.01
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.04.08 21:20	2983.72000	2985.33000	2983.25000	2985.18000	1.46000	-1.10000	0.00000	0.000	0.000	0.000	0.897	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.04.08 21:25	2985.14000	2985.84000	2984.41000	2985.73000	0.55000	-1.10000	0.00000	0.000	0.000	0.000	0.465	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.04.08 21:30	2985.75000	2992.42000	2985.75000	2989.46000	3.73000	4.94000	0.00000	0.000	0.000	0.000	1.701	Divergence Warning	Diverging	0.03	-0.20	-0.34
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.04.08 21:35	2989.47000	2991.46000	2988.89000	2990.39000	0.93000	4.94000	0.00000	0.000	0.000	0.000	0.483	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.04.08 21:40	2990.43000	2990.64000	2986.36000	2986.79000	-3.60000	4.94000	0.00000	0.000	0.000	0.000	-1.340	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.04.08 21:45	2986.77000	2988.08000	2985.77000	2986.20000	-0.59000	-0.66000	0.00000	0.000	0.000	0.000	-0.105	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.04.08 21:50	2986.22000	2986.26000	2982.27000	2982.27000	-3.93000	-0.66000	0.00000	0.000	0.000	0.000	-1.448	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.04.08 21:55	2982.26000	2983.67000	2981.69000	2983.58000	1.31000	-0.66000	0.00000	0.000	0.000	0.000	0.690	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.04.08 22:00	2983.41000	2987.43000	2983.41000	2987.38000	3.80000	-1.20000	0.00000	0.000	0.000	0.000	1.589	Divergence Warning	Diverging	-0.11	-0.20	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.04.08 22:05	2987.37000	2987.49000	2983.68000	2984.06000	-3.32000	-1.20000	0.00000	0.000	0.000	0.000	-1.276	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.04.08 22:10	2984.06000	2984.38000	2981.60000	2982.55000	-1.51000	-1.20000	0.00000	0.000	0.000	0.000	-0.574	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.04.08 22:15	2982.59000	2982.64000	2979.07000	2979.67000	-2.88000	-1.32000	0.00000	0.000	0.000	0.000	-1.060	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.04.08 22:20	2979.59000	2979.89000	2978.07000	2979.34000	-0.33000	-1.32000	0.00000	0.000	0.000	0.000	-0.035	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.04.08 22:25	2979.37000	2982.84000	2979.26000	2981.27000	1.93000	-1.32000	0.00000	0.000	0.000	0.000	0.850	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.04.08 22:30	2981.14000	2981.51000	2979.04000	2979.27000	-2.00000	-2.33000	0.00000	0.000	0.000	0.000	-0.792	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.04.08 22:35	2979.26000	2979.37000	2976.70000	2977.04000	-2.23000	-2.33000	0.00000	0.000	0.000	0.000	-0.839	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.04.08 22:40	2977.07000	2982.82000	2976.96000	2981.65000	4.61000	-2.33000	0.00000	0.000	0.000	0.000	1.805	Divergence Warning	Diverging	0.05	0.07	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.04.08 22:45	2981.76000	2983.34000	2980.93000	2983.15000	1.50000	0.56000	0.00000	0.000	0.000	0.000	0.578	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.04.08 22:50	2983.21000	2987.51000	2982.67000	2987.48000	4.33000	0.56000	0.00000	0.000	0.000	0.000	1.560	Divergence Warning	Diverging	-0.08	-0.25	-0.22
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.04.08 22:55	2987.44000	2987.44000	2984.24000	2985.13000	-2.35000	0.56000	0.00000	0.000	0.000	0.000	-1.020	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.04.08 23:00	2984.96000	2986.55000	2983.51000	2984.02000	-1.11000	-1.00000	0.00000	0.000	0.000	0.000	-0.533	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.04.08 23:05	2984.10000	2986.48000	2983.60000	2983.60000	-0.42000	-1.00000	0.00000	0.000	0.000	0.000	-0.228	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.04.08 23:10	2983.61000	2984.30000	2980.61000	2980.61000	-2.99000	-1.00000	0.00000	0.000	0.000	0.000	-1.171	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.04.08 23:15	2980.46000	2980.48000	2977.14000	2980.16000	-0.45000	0.80000	0.00000	0.000	0.000	0.000	-0.098	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.04.08 23:20	2980.09000	2980.57000	2977.65000	2978.02000	-2.14000	0.80000	0.00000	0.000	0.000	0.000	-0.788	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.04.08 23:25	2978.09000	2980.65000	2978.04000	2980.64000	2.62000	0.80000	0.00000	0.000	0.000	0.000	1.124	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.04.08 23:30	2980.57000	2981.75000	2979.21000	2981.63000	0.99000	-2.01000	0.00000	0.000	0.000	0.000	0.426	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.04.08 23:35	2981.66000	2981.72000	2980.54000	2980.91000	-0.72000	-2.01000	0.00000	0.000	0.000	0.000	-0.272	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.04.08 23:40	2980.93000	2981.20000	2980.26000	2980.77000	-0.14000	-2.01000	0.00000	0.000	0.000	0.000	-0.058	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.04.08 23:45	2980.73000	2982.83000	2980.67000	2982.28000	1.51000	-0.55000	0.00000	0.000	0.000	0.000	0.654	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.04.08 23:50	2982.25000	2982.72000	2981.61000	2982.58000	0.30000	-0.55000	0.00000	0.000	0.000	0.000	0.163	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.04.08 23:55	2982.13000	2982.90000	2981.96000	2981.96000	-0.62000	-0.55000	0.00000	0.000	0.000	0.000	-0.209	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.04.09 01:00	2982.88000	2985.64000	2982.39000	2982.67000	0.71000	-3.39000	0.00000	0.000	0.000	0.000	0.414	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.04.09 01:05	2982.67000	2982.75000	2981.12000	2982.60000	-0.07000	-3.39000	0.00000	0.000	0.000	0.000	0.084	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.04.09 01:10	2982.55000	2982.65000	2981.19000	2981.61000	-0.99000	-3.39000	0.00000	0.000	0.000	0.000	-0.377	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.04.09 01:15	2981.59000	2982.51000	2981.04000	2981.40000	-0.21000	0.72000	0.00000	0.000	0.000	0.000	-0.023	None	Diverging	0.00	0.00	0.00
XAUUSD	PERIOD_M5_PERIOD_M15_PERIOD_H1	2025.04.09 01:20	2981.41000	2984.99000	2981.40000	2984.11000	2.71000	0.72000	0.00000	0.000	0.000	0.000	1.256	None	Diverging	0.00	0.00	0.00
